Week_Ended,A_Note_ Issued,A1_Notes_in_Circulation,A2_Notes_Held_in_Banking_Department,B_Deposits,B1_Deposits_Central_Government,B2_Deposits_Market Stabilisation_Scheme,B3_Deposits_State_Governments,B4_Deposits_Scheduled_Commercial_Banks,B5_Deposits_Scheduled State_Cooperative_Banks,B6_Deposits_Other_Banks,B7_Deposits_Others,C_Other_Liabilities,D_Total_Liabilities_OR_Assets,D1_Foreign_Currency_Assets,D2_Gold,D3_Rupee_Securities,E_Loans_and_Advances,E1_Loans_Central_Government,E2_Loans_State_Governments,E3_Loans_NABARD,E4_Loans_Scheduled_Commercial_Banks,E5_Loans_Scheduled State_Cooperative_Banks,E6_Loans_Others,F_Investments,G_Other_Assets,A_Note_ Issued_ratio,A1_Notes_in_Circulation_ratio,A2_Notes_Held_in_Banking_Department_ratio,B_Deposits_ratio,B1_Deposits_Central_Government_ratio,B2_Deposits_Market Stabilisation_Scheme_ratio,B3_Deposits_State_Governments_ratio,B4_Deposits_Scheduled_Commercial_Banks_ratio,B5_Deposits_Scheduled State_Cooperative_Banks_ratio,B6_Deposits_Other_Banks_ratio,B7_Deposits_Others_ratio,C_Other_Liabilities_ratio,D_Total_Liabilities_OR_Assets_ratio,D1_Foreign_Currency_Assets_ratio,D2_Gold_ratio,D3_Rupee_Securities_ratio,E_Loans_and_Advances_ratio,E1_Loans_Central_Government_ratio,E2_Loans_State_Governments_ratio,E3_Loans_NABARD_ratio,E4_Loans_Scheduled_Commercial_Banks_ratio,E5_Loans_Scheduled State_Cooperative_Banks_ratio,E6_Loans_Others_ratio,F_Investments_ratio,G_Other_Assets_ratio,A,B,C,D,E,F,G,A_to_B,A_to_C,A_to_D,A_to_E,A_to_F,A_to_G,B_to_A,B_to_C,B_to_D,B_to_E,B_to_F,B_to_G,C_to_A,C_to_B,C_to_D,C_to_E,C_to_F,C_to_G,D_to_A,D_to_B,D_to_C,D_to_E,D_to_F,D_to_G,E_to_A,E_to_B,E_to_C,E_to_D,E_to_F,E_to_G,F_to_A,F_to_B,F_to_C,F_to_D,F_to_E,F_to_G,G_to_A,G_to_B,G_to_C,G_to_D,G_to_E,G_to_F
04-07-2025,3783786.0,3783769.6,16.54,1782659.48,100.75,,42.47,931978.24,8258.79,52751.97,789527.26,2184405.92,7750851.54,5081396.0,724528.29,1788582.0,135184.35,,30955.99,,1282.0,,102946.36,2064.0,19097.0,0.4999999907500056,0.4999978236084579,2.1856415365470175e-06,0.5,2.825834129578129e-05,,1.191197771545242e-05,0.26140108373361354,0.002316423885957177,0.014795862752206608,0.22144645930921142,1.0,0.5050942197546657,0.3311357125909393,0.04721481884140594,0.11655524881298908,0.5,,0.1144954648966393,,0.004741673130062762,,0.38076286197329795,1.0,1.0,7567572.14,3565318.96,2184405.92,15345357.829999998,270368.7,2064.0,19097.0,2.1225512289088435,3.4643616695563617,0.4931505816831122,27.989823304250823,3666.4593701550384,396.2702068387705,0.47113114933582917,1.6321686950930805,0.23233860034399734,13.186877623038464,1727.3832170542635,186.69523799549668,0.28865346502002426,0.6126817669070483,0.14234962417947084,8.079359482070224,1058.3362015503876,114.38476828821281,2.027778202323156,4.30406311529558,7.024957078490246,56.75715358323651,7434.766390503875,803.5480876577471,0.035727270913072526,0.07583296278210128,0.12377218790910438,0.01761892443273185,130.99258720930234,14.157653034508039,0.0002727426923478261,0.000578910336818785,0.0009448793290214119,0.00013450321738114857,0.007634019766341296,0.10807980311043619,0.002523530618103893,0.005356323014645512,0.008742422745311,0.0012444805922130786,0.07063317610359483,9.252422480620154
04-08-2006,441725.0,441710.0,15.0,187960.0,101.0,38980.0,41.0,120321.0,1873.0,6178.0,20466.0,195072.0,824756.0,737498.0,30496.0,37973.0,1158.0,,252.0,35.0,,15.0,84.0,3973.0,14431.0,0.5,0.49998302111041937,1.697888958062143e-05,0.5,0.0002686741859970206,0.10369227495211747,0.00010906575867205789,0.32007075973611404,0.004982443072994254,0.016434347733560332,0.054442434560544796,1.0,0.5057609416191469,0.45225216054474,0.018700907511576152,0.023285990324537032,0.75,,0.16321243523316062,0.02266839378238342,,0.009715025906735751,0.054404145077720206,1.0,1.0,883450.0,375920.0,195072.0,1630723.0,1544.0,3973.0,14431.0,2.3501010853373057,4.528840633202099,0.5417535657496706,572.1826424870467,222.36345330984142,61.21890374887395,0.4255136114098138,1.9270833333333333,0.2305235162562863,243.47150259067357,94.61867606342814,26.049476820733144,0.22080706321806554,0.518918918918919,0.11962301384109993,126.34196891191709,49.09942109237352,13.51756635021828,1.8458577169053143,4.337952223877421,8.359595431430446,1056.1677461139896,410.45129624968536,113.00138590534266,0.0017476937008319656,0.004107256863162375,0.00791502624671916,0.0009468192942639553,0.3886232066448528,0.10699189245374541,0.004497141886920596,0.01056873802936795,0.020366838910761156,0.002436342652921434,2.573186528497409,0.2753100963204213,0.016334823702529856,0.03838848691210896,0.07397781332020997,0.008849448986737785,9.346502590673575,3.6322678077019885
04-08-2017,1525896.43,1525879.8,16.64,932824.61,101.0,94673.0,42.45,439646.87,3585.11,27187.54,367588.64,857312.0,3316033.0,2378788.0,127793.0,735610.0,68145.15,55405.0,3332.35,,5335.0,,4072.8,3370.0,2327.0,0.4999999983616188,0.4999945491058179,5.452532563260101e-06,0.5000000000000001,5.413665061859807e-05,0.05074533786153006,2.275347345306424e-05,0.23565355442326938,0.0019216420544479421,0.014572696575833266,0.19702987896084778,1.0,0.5056297253646719,0.3627183213016207,0.0194859156991283,0.11216603763457912,0.5,0.4065219608438752,0.024450382749175843,,0.03914438518368512,,0.029883271223263876,1.0,1.0,3051792.87,1865649.2199999997,857312.0,6558224.0,136290.3,3370.0,2327.0,1.6357806372625614,3.5597225630808853,0.4653383095789348,22.39185672054431,905.5765192878339,1311.4709368285346,0.6113289136821398,2.1761613274980403,0.2844747632895735,13.688789444296475,553.6051097922848,801.7401031370863,0.2809207690428872,0.4595247546052629,0.1307231957920315,6.2903376102334505,254.3952522255193,368.4194241512677,2.148974153675115,3.515250310559453,7.649751782314956,48.11952134524614,1946.0605341246292,2818.3171465406103,0.04465909247635144,0.07305247875053382,0.15897397913478406,0.020781586600274706,40.44222551928783,58.569101847872794,0.0011042689145544795,0.0018063417087591635,0.003930890970848419,0.0005138586300193467,0.024726631315654894,1.4482165878813924,0.0007625026006434047,0.001247286989994829,0.0027142977119181816,0.00035482167123294353,0.017073848982649537,0.6905044510385757
04-08-2023,3296967.41,3296956.02,11.39,1547257.01,100.8,,42.46,901315.34,8487.09,51365.7,585945.62,1549374.31,6393598.73,4447533.89,370123.59,1398621.25,166440.22,,23123.23,,21174.09,,122142.9,2063.6,8816.18,0.5000000000000001,0.49999827265505187,1.7273449481867947e-06,0.5,3.257377389422847e-05,,1.372105594790616e-05,0.291262322346822,0.0027426245107139632,0.01659895533451162,0.18934980297811027,1.0,0.5070309961600531,0.3527023877994132,0.029351878412306156,0.11091473762822751,0.5,,0.06946406944186928,,0.06360869386017394,,0.36692723669795674,1.0,1.0,6593934.819999999,3094514.02,1549374.31,12609877.46,332880.44,2063.6,8816.18,2.1308466458329374,4.255869467720811,0.522918231435375,19.80871816920213,3195.355117270789,747.9355934202795,0.46929702893241526,1.9972668967255562,0.2454039723872146,9.296172583766111,1499.5706629191704,351.00395182494003,0.23496961257496934,0.5006842108280382,0.12286989424875823,4.6544468338241805,750.8113539445629,175.74213661699284,1.912344875134814,4.074913662856826,8.138690165838621,37.881100673863564,6110.620982748595,1430.3107990081874,0.0504828223339945,0.10757115264257229,0.21484830221562148,0.026398388172758656,161.3105446792014,37.757899679906714,0.0003129542612009016,0.0006668575377790662,0.0013318924850380409,0.00016364948878733987,0.006199222759979529,0.23406963106470147,0.0013370135193420066,0.0028489707731232062,0.005690155014897594,0.0006991487449395086,0.02648452399305889,4.272232990889708
04-09-2009,700466.0,700451.0,16.0,284995.0,31114.0,18773.0,41.0,209048.0,3277.0,10402.0,12340.0,433993.0,1419454.0,1280462.0,48041.0,54203.0,8215.0,,249.0,,,,7966.0,2750.0,25783.0,0.49999964309499456,0.49998893594483107,1.1420960174398062e-05,0.5,0.054586922577589084,0.0329356655379919,7.193108651028965e-05,0.36675731153178126,0.005749223670590712,0.01824944297268373,0.021649502622853034,1.0,0.5065570845347874,0.456955348730979,0.017144274416878408,0.019343292317355182,0.5,,0.015155203895313451,,,,0.48484479610468656,1.0,1.0,1400933.0,569990.0,433993.0,2802160.0,16430.0,2750.0,25783.0,2.4578203126370637,3.2280082858479284,0.4999475404687812,85.26676810712112,509.43018181818184,54.335531163945234,0.40686456811282196,1.3133621970861282,0.20341094013189825,34.692026780279974,207.26909090909092,22.107202420199357,0.3097885480604711,0.7614045860453692,0.15487802266822737,26.414668289713937,157.81563636363637,16.832525307373075,2.0002098601432046,4.916156423796909,6.456694001976991,170.5514303104078,1018.9672727272728,108.68246519024163,0.01172789847908501,0.028825067106440463,0.03785775346606973,0.00586333399948611,5.974545454545455,0.6372415932979095,0.001962977529974667,0.004824646046421867,0.006336507731691525,0.000981385788106318,0.16737674984783932,0.10665942675406276,0.018404163511031576,0.045234126914507275,0.05940879230771003,0.009201116281725525,1.5692635423006696,9.375636363636364
04-09-2015,1469432.18,1469416.63,15.55,522441.49,100.42,,42.49,367126.86,3280.67,20690.11,131200.95,913036.28,2904909.96,2185970.87,119584.89,525193.28,51192.67,35927.0,2321.33,,9384.0,35.17,3525.17,1320.0,21648.25,0.5000000000000001,0.4999947088405265,5.291159473586594e-06,0.4999999952147752,9.610645494382104e-05,,4.066484037605015e-05,0.35135691126525087,0.003139748690903658,0.0198013655098357,0.12556520802391472,1.0,0.5064648996741263,0.38111939186063887,0.02084937232147169,0.09156633614376308,0.5,0.35089984562242993,0.0226724841661902,,0.09165374652269553,0.00034350620899437366,0.034430417479689966,1.0,1.0,2938864.3599999994,1044882.99,913036.28,5735659.0,102385.34,1320.0,21648.25,2.8126253256357434,3.218781580070399,0.5123847774074434,28.703956640667496,2226.4123939393935,135.755285531163,0.355539712625594,1.144404677982785,0.18217313651317138,10.205396495240432,791.5780227272727,48.26639520515515,0.3106765635144863,0.8738167706223259,0.15918594184207954,8.917646608391397,691.6941515151516,42.17598558774959,1.951658292933261,5.489283541691114,6.28196176388522,56.02031501775547,4345.196212121212,264.947928816417,0.03483840268150382,0.09798737368669386,0.1121372088302997,0.017850667203193216,77.56465151515151,4.729497303477186,0.0004491530871469006,0.0012632993479968508,0.0014457256835401983,0.0002301392045796307,0.012892470738486584,0.06097490559283083,0.0073661956960817355,0.020718348568388504,0.023710175021741744,0.0037743265420765075,0.21143896186700167,16.400189393939392
04-09-2020,2660918.95,2660905.16,13.79,1376770.61,100.77,,42.45,455304.0,5264.29,28255.54,887803.56,1390255.0,5427946.0,3674753.0,274417.0,1166528.0,310887.72,,18834.05,24447.0,248424.99,,19181.67,1964.0,3124.31,0.5,0.499997408789922,2.591210078007073e-06,0.5,3.659651043829298e-05,,1.5416511542180583e-05,0.16535216422146023,0.0019118253838960144,0.010261527880813782,0.3224224694918495,1.0,0.5148074043471119,0.34852779551358143,0.026026770251347635,0.11063802988795904,0.5000000080414885,,0.030290759478868435,0.039318054108378,0.39954134244255995,,0.030849835928704994,1.0,1.0,5321837.9,2753541.22,1390255.0,10543644.0,621775.43,1964.0,3124.31,1.9327249802347248,3.8279581084045735,0.5047437015134426,8.55909970582144,2709.693431771894,1703.3642308221656,0.5174041885041256,1.9806015587068562,0.26115650528413137,4.428514037616443,1402.0067311608962,881.3277875754967,0.261235878680183,0.5048971084587577,0.1318571643731522,2.23594393236156,707.8691446028513,444.9798515512225,1.9812035236924446,3.829121541169447,7.5839640929182055,16.957318496808405,5368.4541751527495,3374.711216236545,0.11683471794584349,0.22580937793261,0.4472384059039529,0.058971588001264084,316.58626782077397,199.01207946714638,0.00036904543823102913,0.0007132633373107812,0.0014126904776461872,0.0001862733605193802,0.0031586967017979465,0.6286187990308261,0.0005870734995517243,0.0011346516178174372,0.002247292762838472,0.00029632165122418775,0.005024820617308728,1.5907892057026476
04-10-2013,1190880.54,1190870.22,10.33,348689.57,100.64,,42.45,312076.28,3237.29,15421.04,17811.86,875057.07,2414627.18,1536811.05,136636.5,662841.19,44811.69,,899.45,,41282.63,,2629.61,1320.0,32206.74,0.4999999979007131,0.4999956649724259,4.337126861032061e-06,0.5000000071697012,0.00014431174618030222,,6.0870763367983203e-05,0.44749873716467536,0.0046420804132753435,0.022112849864033068,0.025541142878766673,1.0,0.508244561819145,0.32347679392313894,0.028760033286381544,0.13951861097133456,0.5000000000000001,,0.010035885725354255,,0.46062344446281767,,0.029340669811828125,1.0,1.0,2381761.09,697379.1300000001,875057.07,4750915.92,89623.37999999999,1320.0,32206.74,3.415303079115659,2.7218351484206624,0.5013267189119187,26.57522055070898,1804.364462121212,73.95225626685594,0.29279978286991,0.7969527404652592,0.14678835444429422,7.781218806967559,528.3175227272728,21.65320457767536,0.36739917940300215,1.2547795486796398,0.1841870251410385,9.763714222784278,662.9220227272726,27.169998267443397,1.9947071685514857,6.812529534687966,5.429264082170092,53.00978293833596,3599.1787272727274,147.51309570605406,0.037629038603531804,0.12851457140680417,0.10242003987237083,0.01886444245891853,67.89649999999999,2.782752305883799,0.0005542117576536613,0.0018928011223966507,0.0015084730416497292,0.00027784116204691747,0.014728299691442123,0.04098520992810822,0.013522237866435211,0.04618254062177054,0.03680530231016819,0.006779059141926469,0.3593564536396642,24.399045454545455
04-10-2019,2179813.31,2179801.67,11.0,909843.97,100.85,,42.48,553863.92,4432.55,34057.17,317347.0,1088182.0,4177839.0,2901321.0,192788.0,991958.0,85716.04,46529.0,7886.04,,25325.0,,5976.0,1964.0,4097.0,0.500000073400792,0.49999740344698096,2.523152226925668e-06,0.5,5.54215905832733e-05,,2.3344662052329695e-05,0.304373023431699,0.0024358846935040963,0.0187159398330683,0.17439638578909306,1.0,0.5055525800995316,0.35108349489938534,0.023328919762640087,0.12003500523844293,0.5,0.27141361173474654,0.04600095851371576,,0.14772614320493574,,0.03485928654660202,1.0,1.0,4359625.98,1819687.94,1088182.0,8263906.0,171432.08,1964.0,4097.0,2.395809679323368,4.006338994763744,0.5275502867530197,25.430631069750778,2219.7688289205703,1064.102020990969,0.41739542528370743,1.6722275685501138,0.22019707629781848,10.61462907059169,926.5213543788187,444.1513155967781,0.24960443969094795,0.598004732613659,0.1316788937337864,6.347598419152355,554.0641547861508,265.6045887234562,1.8955538933640357,4.541386365400652,7.594231479660571,48.20513173497049,4207.691446028513,2017.0627288259702,0.039322657674409026,0.09420960387306847,0.15753989681873068,0.020744679332025315,87.28720977596741,41.843319502074685,0.0004504973612438193,0.0010793059385775783,0.0018048451453892822,0.00023766001210565561,0.01145643219168781,0.47937515255064683,0.0009397595157922239,0.002251484944171252,0.003764995193818681,0.0004957704020350667,0.023898677540399677,2.086048879837067
04-10-2024,3458728.58,3458700.94,27.64,1830991.25,100.68,,42.47,985504.19,8375.16,55406.28,781562.47,1984396.12,7274115.95,5178997.86,552159.86,1312034.37,214834.45,,35808.97,,7076.0,,171949.48,2063.6,14025.81,0.5000000000000001,0.4999960043120817,3.995687918362186e-06,0.5,2.7493304514699348e-05,,1.1597543134081061e-05,0.26911766782064084,0.0022870562598264737,0.015130132380479699,0.21342605269140416,1.0,0.5080644999519058,0.3617298618937866,0.03856589929177776,0.09163973886252993,0.5,,0.08334084687069508,,0.016468494694403063,,0.40019065843490187,1.0,1.0,6917457.159999999,3661982.5,1984396.12,14317308.04,429668.9,2063.6,14025.81,1.888992413262488,3.4859255620798124,0.48315347694370064,16.099506294265186,3352.130819926342,493.19484293598725,0.5293827508141735,1.845388863187255,0.2557731166898886,8.522800928808206,1774.560234541578,261.0888426408172,0.28686785824633865,0.5418912078361926,0.13860120313511115,4.618430889459303,961.6185888738129,141.48174829118605,2.069735700394276,3.90971503550331,7.214944584753572,33.32172293596302,6938.024830393487,1020.7829736749607,0.062113705956077084,0.11733231931064662,0.2165237553477982,0.03001045299853729,208.2132680752084,30.634159453179535,0.0002983177130366211,0.0005635198966679933,0.0010399133414955477,0.00014413324028753662,0.004802767898723878,0.14712875762611927,0.0020275962214994043,0.0038301138795720623,0.0070680494981012155,0.0009796401642553471,0.03264329813025797,6.796767784454351
04-11-2005,397528.0,397510.0,17.0,200916.0,111.0,69749.0,818.0,112882.0,1792.0,5534.0,10030.0,127642.0,726085.0,619484.0,21943.0,70134.0,9294.0,,134.0,2830.0,23.0,24.0,87.0,3973.0,7454.0,0.5000006288873097,0.4999779889441611,2.1382168529221248e-05,0.5,0.00027623484441259035,0.17357751498138527,0.0020356766011666565,0.2809183937565948,0.004459575145832089,0.013771924585398873,0.02496068008520974,1.0,0.5050513130492486,0.4309016266869591,0.015263145447488463,0.048783914816303876,0.75,,0.010813428018076178,0.22837314396384764,0.001856036152356359,0.001936733376371853,0.007020658489347967,1.0,1.0,795055.0,401832.0,127642.0,1437646.0,12392.0,3973.0,7454.0,1.9785756236437118,6.228788329860078,0.5530255709680965,64.15873143963847,200.1145230304556,106.66152401395225,0.5054140908490607,3.1481173908274704,0.2795069161671232,32.42672692059393,101.14069972313114,53.908237188086936,0.16054486796510933,0.31765016225686354,0.08878541727240225,10.300355067785668,32.12735967782532,17.1239602897773,1.808234650432989,3.57772900117462,11.263110888265619,116.01404131697869,361.8540145985401,192.86906359001878,0.015586343083182925,0.03083875848613351,0.09708403190172514,0.008619646282881878,3.1190536118801915,1.6624631070566138,0.004997138562740942,0.009887216548209201,0.031126118362294543,0.002763545406866503,0.32061007101355715,0.5330024148108398,0.009375452012753834,0.01855004081307611,0.05839770608420426,0.005184864702437179,0.6015171078114913,1.8761641077271582
04-11-2011,998962.0,998948.0,14.0,357314.0,101.0,,42.0,342370.0,3768.0,300.0,10733.0,528661.0,1900194.0,98936.0,13172.0,328081.0,53013.0,52063.0,54.0,,870.0,,26.0,1320.0,7402.0,0.5,0.49999299272645004,7.007273549944843e-06,0.5,0.0001413322735745031,,5.877183653593198e-05,0.47908842082873887,0.005272673334937898,0.00041979883239951415,0.015019002893813284,1.0,0.8119158274521734,0.04227342276883741,0.005628138642264963,0.1401826111367242,0.5,0.49103993360119214,0.0005093090374059193,,0.008205534491539811,,0.0002452228698621093,1.0,1.0,1997924.0,714628.0,528661.0,2340383.0,106026.0,1320.0,7402.0,2.795753874743223,3.779215792350864,0.8536739499475086,18.84371757870711,1513.5787878787878,269.91677924885164,0.35768527731785593,1.3517698487310394,0.30534660352600407,6.740120347839209,541.3848484848485,96.545258038368,0.2646051601562422,0.7397709017838652,0.2258865322470724,4.986144907852791,400.5007575757576,71.42137260199947,1.1714074209028973,3.2749668358922404,4.427001424353224,22.07367060909588,1773.0174242424243,316.18251823831395,0.05306808467188942,0.14836530334663628,0.2005557436618173,0.045302841458000676,80.32272727272728,14.323966495541745,0.0006606857918519424,0.0018471148625578623,0.002496874178348696,0.0005640102496044451,0.012449776469922472,0.17833018103215348,0.0037048456297636948,0.010357836524737346,0.014001411112225037,0.003162730202706138,0.06981306471997435,5.607575757575757
04-11-2016,1774200.44,1774187.22,13.23,574300.41,100.82,,42.47,409471.52,3388.87,23699.91,137596.82,921664.0,3270164.88,2315598.0,136794.0,756244.0,46806.17,,4306.04,,37103.0,,5397.13,2320.0,12403.0,0.49999999859091454,0.4999962729690331,3.728440052330164e-06,0.5000000000000001,8.777636080740393e-05,,3.697542197471181e-05,0.3564959321550894,0.002950433206203005,0.0206337219922932,0.11979516086363236,1.0,0.5047484774682565,0.3574115091495141,0.021114092334938377,0.11672592104729108,0.5,,0.0459986365045463,,0.3963473191675371,,0.0576540443279166,1.0,1.0,3548400.89,1148600.8199999998,921664.0,6478800.88,93612.34,2320.0,12403.0,3.089324705514315,3.849994021682522,0.547694080389765,37.90526857890744,1529.4831422413793,286.0921462549383,0.32369533646464616,1.2462251102354,0.17728601963145993,12.269758666432223,495.0865603448275,92.60669354188501,0.2597406630680898,0.8024232474429194,0.14225842359890523,9.84553959445945,397.2689655172414,74.3097637668306,1.8258367870040748,5.6406026943285665,7.0294607145337125,69.20883379263888,2792.5865862068963,522.3575651052165,0.02638155690463712,0.0815011955154272,0.10156883636553017,0.014449022548135482,40.35014655172414,7.547556236394421,0.0006538156403179123,0.0020198488104857877,0.0025171863065064927,0.0003580909558683643,0.02478305744734081,0.18705151979359833,0.0034953773219237355,0.010798355515713459,0.013457181792931046,0.0019143974679462598,0.1324932161721414,5.346120689655172
