Week_Ended,A_Note_Issued,A1_Notes_in_Circulation,A2_Notes_Held_in_Banking_Department,B_Deposits,B1_Deposits_Central_Government,B2_Deposits_Market Stabilisation_Scheme,B3_Deposits_State_Governments,B4_Deposits_Scheduled_Commercial_Banks,B5_Deposits_Scheduled State_Cooperative_Banks,B6_Deposits_Other_Banks,B7_Deposits_Others,C_Other_Liabilities,D_Total_Liabilities_OR_Assets,D1_Foreign_Currency_Assets,D2_Gold,D3_Rupee_Securities,E_Loans_and_Advances,E1_Loans_Central_Government,E2_Loans_State_Governments,E3_Loans_NABARD,E4_Loans_Scheduled_Commercial_Banks,E5_Loans_Scheduled State_Cooperative_Banks,E6_Loans_Others,F_Investments,G_Other_Assets
23-08-2013,1197503.17,1197491.86,11.32,357650.93,100.69,,42.47,319376.32,3262.2,15343.23,19526.03,924175.44,2479329.54,1627008.12,126795.37,657000.52,45064.73,,709.8,,41665.91,,2689.02,1320,22140.79
16-08-2013,1207200.77,1207189.32,11.45,359845.97,100.55,,42.47,324845.03,3211.12,15227.87,16418.94,850644.24,2417690.98,1561551.81,126795.37,661046.19,44773.13,,1367.6,,40759.01,,2646.52,1320,22204.48
09-08-2013,1200905.45,1200893.37,12.08,357276.51,10.98,,42.48,322034.83,3316.35,15316.02,16555.85,831210.31,2389392.27,1542468.62,126795.37,653648.29,41596.14,,1100.14,,38027.17,,2468.82,1320,23563.86
02-08-2013,1185229.88,1185217.31,12.58,359699,100.12,,42.47,324489.52,3348.29,15140.09,16578.5,843094.1,2388022.98,1525770.66,126795.37,626173.44,84508.79,45308,94.36,,36732.61,,2373.82,1320,23454.72
26-07-2013,1190276.95,1190265.31,11.64,349340.57,100.46,,42.49,315097.04,3172.28,14583.19,16345.11,805336.59,2344954.12,1491051.61,128685.68,651120.67,55861.91,18645,381.78,,34434.31,30,2370.82,1320,16914.24
19-07-2013,1203096.15,1203089.51,6.64,327916.29,100.04,,42.47,293164.66,3018.43,14661.77,16928.92,821553.08,2352565.52,1507892.9,128685.68,648393.75,48473.07,20891,372.96,,25322.54,,1886.56,1320,17800.12
12-07-2013,1211218.76,1211206.95,11.81,345062.25,100.3,,42.45,306813.22,3046.22,14408.7,20651.37,818010.43,2374291.44,1516426.23,128685.68,675455.72,31636.34,9781,444.13,,21121.24,,289.97,1320,20767.46
05-07-2013,1204394.65,1204381.31,13.33,316382.47,100.62,,42.71,282120.06,3107.65,14704.69,16306.74,817375.75,2338152.86,1527448.92,128685.68,600449.12,57861.37,40942,271.16,,16356.24,,291.97,1320,22387.77
28-06-2013,1201785.95,1201777.94,8.01,359280.46,100.8,,42.48,328771.72,3427.77,14391.06,12546.63,811461.92,2372528.34,1530210.62,129000.3,675539.03,25929.27,1572,1244.57,,22124.03,,988.66,1320,10529.11
21-06-2013,1217066.73,1217059.84,6.89,328733.65,100.49,,42.45,298557.5,3189.69,14661.06,12182.46,808278.19,2354078.57,1539990.24,129000.3,654688.22,19918.46,,551.43,,18370.73,,996.3,1320,9161.35
14-06-2013,1226192.75,1226175.99,16.75,351569.83,100.12,,42.45,321823.75,3040.56,14328.83,12234.12,783171.17,2360933.75,1513578.49,129000.3,673916.35,34026.19,11943,2449.16,,18637.73,,996.3,1320,9092.42
07-06-2013,1222810.26,1222800.61,9.64,317749.34,100.99,,42.48,286999.56,3109.61,14655.69,12841.01,749688.43,2290248.02,1482004.94,129000.3,637415.75,31564.49,,562.15,,29971.04,,1031.3,1320,8942.55
31-05-2013,1212738.59,1212726.66,11.93,322470.34,100.68,,42.47,289690.37,3286.18,14449.43,14901.21,733617.64,2268826.57,1466378,129000.3,645176,17894.83,,365.07,,16235.76,,1294,1320,9057.35
24-05-2013,1222124.27,1222111.85,12.42,322025.26,100.3,,538.84,291016.49,3153.92,14541.17,12674.55,716046.04,2260195.57,1460323.69,129985.41,632001.98,27851.5,,422.34,,26480.16,,949,1320,8712.99
17-05-2013,1230395.56,1230380.02,15.54,346466.24,100.19,,42.47,316121.19,3056.51,14512.37,12633.5,698618.89,2275480.68,1440885.78,129985.4,673587.06,21211.52,,415.76,,19923.81,,871.95,1320,8490.92
10-05-2013,1228439.59,1228427.28,12.31,325225.39,100.13,,42.49,294654.2,3045.56,14723.38,12659.64,697636.69,2251301.68,1441031.01,129985.4,648406.79,22303.55,,119.74,,21311.86,,871.95,1320,8254.93
03-05-2013,1214333.02,1214320.09,12.92,319573.9,100.78,,42.48,289065.61,3134.59,14502.28,12728.15,689643.91,2223550.82,1428505.86,129985.4,626716.84,28776.17,,,,28419.86,,356.31,1320,8246.55
26-04-2013,1210686.12,1210670.99,15.13,351956.32,10305.26,,42.45,311331.6,3221.52,14797.26,12258.24,700089.26,2262731.7,1439198.5,139736.8,643246.46,31368.65,,485.37,,30164.04,40,679.23,1320,7861.29
19-04-2013,1210361.55,1210352.22,9.33,340615.84,165.21,,662.22,310179.82,2955.51,14369.82,12283.27,686475.12,2237452.51,1423474.23,139736.8,644436.04,20624.28,,320.84,,19295.71,10,997.73,1320,7861.15
12-04-2013,1205497.63,1205486.07,11.56,334437.38,100.27,,42.46,303914.84,3111.99,15116.28,12151.54,702635.67,2242570.67,1437006.3,139736.8,629927.24,26792.53,,111.96,,25712.84,,967.73,1320,7787.8
05-04-2013,1182956.15,1182939.6,16.56,305349.93,23097.96,,42.45,252241.75,2870.08,13842.06,13255.63,706212.42,2194518.5,1440948.22,139736.8,579013.33,25436.35,,1781.28,,22644.84,,1010.23,1320,8063.8
29-03-2013,1177225.89,1177217.58,8.31,457750.37,81758.72,,42.45,342423.93,4129.4,15485.46,13910.41,695982.51,2330958.78,1418338.83,141383.07,717984.39,44136.41,,370.49,,41865.59,,1900.33,1320,7796.09
22-03-2013,1172567.57,1172552.57,15,399406.46,87834.98,,42.47,282267.46,3063.89,14290.82,11906.84,694485.68,2266459.71,1420128.44,141383.07,673031.37,23303.16,,37.62,,21587.96,,1677.58,1320,7293.67
15-03-2013,1172825.88,1172811.43,14.45,385417.53,45077.46,,42.48,310769.93,3071.51,14514.93,11941.21,684338.71,2242582.12,1409817.27,141383.07,663977.74,19322.67,,483.15,,17432.68,,1406.84,1320,6761.37
08-03-2013,1166458.55,1166443.24,15.3,345358.27,40390.09,,42.49,276141.69,3028.12,13869.61,11886.28,681261.66,2193078.47,1405418.1,141383.07,619673.95,18678.94,,211.27,,17577.68,,889.99,1320,6604.42
01-03-2013,1151803.06,1151788.21,14.86,361906.11,35669.38,,42.48,296533.65,3087.76,14503.11,12069.73,684142.36,2197851.53,1407790.11,141383.07,617966.66,22664.84,,1139.96,,20614.59,,910.29,1320,6726.86
22-02-2013,1163420.05,1163405.81,14.24,400575.73,75438.46,,42.47,296345.93,2796.14,14005.07,11947.66,691600.38,2255596.16,1409762.08,143746.25,667680.51,26806.41,,679.16,,25373.62,,753.63,1320,6280.9
15-02-2013,1162313.44,1162297.15,16.29,363961.89,47650.37,,42.48,287300.47,2958.4,14095.71,11914.45,686072.26,2212347.6,1406808.21,143746.25,628239.88,25982.76,,599.57,,24629.56,,753.63,1320,6250.49
08-02-2013,1154917.53,1154900.87,16.66,352349.65,39103.94,,42.51,284052.12,2963.56,14170.46,12017.07,678427.19,2185694.37,1401219.01,143746.25,614618.58,18659.57,,201.99,,17707.95,,749.63,1320,6130.96
01-02-2013,1139570.61,1139558.26,12.35,372948,22428.37,,42.47,320360.44,3177.56,14990.21,11948.95,675821.82,2188340.43,1397686.62,143746.25,616675.12,23053.14,,,,22579.01,,474.13,1320,5859.3
25-01-2013,1143666.82,1143652.79,14.03,381756.14,40539.12,,107.26,311806.15,3076.32,14347.74,11879.56,696340.09,2221763.06,1413594.18,149102.9,625426.82,26758.86,,202.53,,24680.27,,1876.06,1320,5560.3
18-01-2013,1146736.17,1146722.25,13.92,340781.28,12237.29,,42.47,298997.71,3229.42,14384.32,11890.07,697117.74,2184635.19,1415660.48,149102.9,586220.96,26841.33,,155.43,,24394.34,,2291.56,1320,5489.52
11-01-2013,1140634.81,1140621.45,13.36,357773.25,30619.28,,42.47,298048.28,2957.77,14247.91,11857.53,715137.33,2213545.39,1434736.35,149102.9,598209.6,24711.34,,55.25,,21695.34,,2960.75,1320,5465.2
04-01-2013,1127405.3,1127394.09,11.22,333723.23,19725.77,,42.45,284748.43,3026.74,14271.1,11908.74,714200.53,2175329.05,1436148.35,149102.9,557144,26268.47,,,,23305.72,,2962.75,1320,5345.33
28-12-2012,1127269.72,1127261.83,7.89,408955.41,82560.37,,42.49,297261.37,3088.47,14046.99,11955.73,723079.34,2259304.47,1441407.06,151600.54,632272.14,27677.4,,710.37,,24425.28,,2541.75,1320,5027.34
21-12-2012,1133835.07,1133824.03,11.04,422303.13,90045.41,,42.46,302673.68,2971.91,14536.03,12033.65,730359.18,2286497.38,1447328.26,151600.54,649683.34,31942.64,,740.51,,28683.88,,2518.25,1320,4622.61
14-12-2012,1137082.81,1137069.64,13.17,374065.06,18353.93,,42.46,325590.26,3164.3,14019.03,12895.1,711903.54,2223051.42,1429913.22,151601,614185.02,21468.15,,1308.69,,16992.21,,3167.25,1320,4564.55
07-12-2012,1134438.39,1134425.67,12.72,344458.9,9014.04,,42.48,304525.01,3090.26,14580.12,13206.98,697689.05,2176586.34,1416267.24,151600.54,572836.09,29952.37,,1188.14,,25037.39,,3726.84,1320,4610.1
30-11-2012,1125857.71,1125841.08,16.63,322026.79,10684.24,,42.48,281278.42,3179.55,14060.03,12782.08,704931.77,2152816.27,1422064.85,151600.54,546161.63,27322.24,,195,,22853.15,,4274.09,1320,4347.01
23-11-2012,1131584.16,1131569.37,14.79,352210.53,14462.79,,42.47,305753.22,2975.73,14379.68,14596.64,727332.38,2211127.06,1444094.06,152553.4,580057.27,28986.08,,838.74,,23861.65,,4285.69,1320,4116.25
16-11-2012,1145515.59,1145501.55,14.04,329037.61,100.21,,42.44,300446.36,2854.2,13767.09,11827.33,708636.39,2183189.59,1426924.05,152553.4,575285.47,23103.8,,2387.46,,17713.15,,3003.19,1320,4002.87
09-11-2012,1121220.31,1121206.79,13.52,327451.94,6567.98,,42.46,291196.27,2884.67,14783.04,11977.53,687786.38,2136458.63,1410107.64,152553.4,547019.88,21311.22,,1149.4,,17797.22,,2364.6,1320,4146.49
02-11-2012,1098544.69,1098532.08,12.62,326424.23,100.34,,42.5,296439.03,3036.35,14588.12,12217.91,669358.57,2094327.5,1396613.26,152553.39,519445.47,20423.01,,456.16,,18391.7,,1575.15,1320,3972.36
26-10-2012,1102621.42,1102613.8,7.63,364236.42,20867.32,,477.97,312560.15,3412.92,14920.73,11997.34,670831.76,2137689.6,1401109.2,148252.3,561927.78,21257.87,,1552.44,,18708.38,,997.05,1320,3822.44
19-10-2012,1095306.27,1095294.43,11.84,368179.32,5283.72,,42.46,332859.91,3244.83,14660.56,12087.85,672698.28,2136183.87,1402928.86,148252.31,559489.13,18267.98,,789.39,,16481.54,,997.05,1320,5925.6
12-10-2012,1091954.67,1091938.67,16,326462.7,100.97,,42.46,296363.22,3244.88,14735.48,11975.69,642081.55,2060498.92,1374503.39,148252.31,509352.17,20043.29,,1619.2,,17301.54,40,1082.55,1320,7027.77
05-10-2012,1084456.03,1084438.71,17.32,298439.69,100.12,,42.46,268481.22,3028.71,14435.74,12351.44,613096.71,1995992.43,1347071.18,148252.31,482787.69,6308.51,,498.42,,4670.54,,1139.55,1320,10252.74
28-09-2012,1081465.01,1081450.87,14.14,377393.34,100.22,,42.47,343708.93,3392.98,14777.78,15370.96,643965.63,2102823.97,1374065.89,148252.31,549141.43,21503.46,,550.78,,18808.13,42,2102.55,1320,8540.89
21-09-2012,1095499.33,1095484.26,15.08,348957.22,100.92,,42.47,318260.69,3271.28,15101.38,12180.48,678811.43,2123267.99,1411359.71,146205.93,535517.97,19537.96,,626.78,,16468.13,,2443.05,1320,9326.43
14-09-2012,1098604.37,1098589.11,15.25,379373.2,100.4,,42.49,348160.29,3430.64,15658.35,11981.04,701541.82,2179519.39,1435525.75,146205.92,560653.81,23858.04,13126,1616.62,,6168.26,,2947.16,1320,11955.86
07-09-2012,1096383.14,1096371.13,12.01,347331.11,100.56,,42.46,317094.4,3184.91,15001.03,11907.76,709108.4,2152822.64,1443422.77,146205.92,540509.95,8464.97,1680,474.64,,3625.93,,2684.4,1320,12899.03
31-08-2012,1089561.27,1089546.86,14.41,361323.66,100.92,,42.46,330116.66,3860.3,15085.41,12117.92,706812.78,2157697.71,1439861.18,146205.93,543985.7,12135.85,1685,816.38,,6362.07,,3272.4,1320,14189.06
24-08-2012,1104453.26,1104438.36,14.9,341837.74,100.45,,42.48,310586.57,3437.19,15247.52,12423.53,694806.48,2141097.48,1432473.18,143513.66,539905.39,10069.14,,12.77,,6783.97,,3272.4,1320,13815.91
17-08-2012,1104048.09,1104031.98,16.11,362564.89,100.16,,1535.6,329734.7,3402.68,15436.62,12355.12,697479.76,2164092.74,1433978.81,143513.66,556278.42,15315.53,3735,787.37,,6944.26,,3848.9,1320,13686.09
10-08-2012,1100561.89,1100548.71,13.18,355807.18,100.34,,42.5,324149.56,3413.92,14890.55,13210.31,690871.35,2147240.42,1426165.93,143513.66,549746.27,11726.86,,198.38,,7679.59,,3848.89,1320,14767.53
03-08-2012,1090260.73,1090243.62,17.11,347627.69,100.6,,42.46,315776.01,3307.58,15114.46,13286.57,723644.38,2161532.8,1445427.49,143513.88,523157.74,33274.99,21269,192.97,,7936.88,,3876.14,1320,14838.71
27-07-2012,1088228.3,1088211.99,16.32,355080.95,100.87,,42.43,323663.2,3318.56,14727.09,13228.8,705363.57,2148672.83,1425052.34,145055.9,546417.67,15305.87,,793.42,,10916.55,,3595.9,1320,15521.05
20-07-2012,1099405.2,1099395.15,10.05,376465.84,100.75,,42.44,344531.13,3332.36,15228.83,13230.32,692873.86,2168744.9,1411245.24,145055.9,566439.1,28952.07,5175,650.24,,19269.68,,3857.15,1320,15732.6
13-07-2012,1109398.66,1109385.98,12.68,350950.19,100.84,,42.47,319462.88,3249.66,14912.83,13181.5,703947.74,2164296.59,1421148.53,145055.9,559019.6,19574.77,,367.69,,15358.83,,3848.25,1320,18177.79
06-07-2012,1107086.12,1107071.58,14.54,322968.81,100.68,,42.48,291763.71,3291.37,14516.64,13253.93,695077.04,2125131.97,1415572.8,145055.9,515602.53,28033.82,6283,571.24,,17292.33,39,3848.25,1320,19546.92
29-06-2012,1103754.99,1103746.09,8.9,354765.65,100.95,,42.47,325429.99,3357.82,14671.09,11163.33,726677.56,2185198.19,1450722.32,145055.68,567094.54,10420.03,,382.5,,7071.28,39,2927.25,1320,10585.41
22-06-2012,1115204.22,1115192.37,11.85,348773.99,100.51,,42.46,319961.11,3369.73,14645.81,10654.37,736470.82,2200449.03,1461543.33,144350,571721.11,12121.09,,390.18,,7545.28,20,4165.63,1320,9393.11
15-06-2012,1121623.57,1121608.1,15.48,343264.2,100.33,,42.48,314763.61,3169.82,14485.74,10702.22,707048.65,2171936.42,1434146.67,144350,574192.71,8517.87,,720.21,,3513.28,,4284.38,1320,9408.78
08-06-2012,1118268.19,1118250.1,18.09,351277.25,100.61,,42.47,322146.92,3307.87,14925,10754.37,686754.27,2156299.71,1413155.05,144350,576809.71,11428.28,,212.62,,6931.28,,4284.38,1320,9236.28
01-06-2012,1106148.26,1106133.31,14.95,328030.39,100.65,,42.46,299199.85,3384.68,14560.26,10742.48,689832.28,2124010.93,1419063.61,144350,538917.3,10961.66,,,,6627.28,,4334.38,1320,9397.97
25-05-2012,1108673.89,1108661.95,11.94,344017.74,100.8,,42.48,314962.21,3410.62,14669.25,10832.39,688127.75,2140819.38,1421556.52,139796.97,559569.56,9616.04,,141.77,,6946.28,,2527.99,1320,8960.3
18-05-2012,1113347.61,1113335.89,11.72,335525.92,100.43,,42.48,306843.87,3352.15,14522.57,10664.43,675033.19,2123906.73,1409264.41,139796.97,554117.04,10635.93,573,75.67,,7460.28,,2526.98,1320,8772.37
11-05-2012,1113269.95,1113256.75,13.2,350785.8,100.22,,42.48,321447.86,3400.78,14923.95,10870.5,652301.31,2116357.06,1386768.62,139796.97,565497.12,14705.55,3981,37.84,,7910.98,35,2740.73,1320,8268.8
04-05-2012,1101495.32,1101482.32,13,318047.76,100.45,,42.46,288678.88,3440.1,14705.54,11080.33,657543.74,2077086.82,1395976.28,139796.97,504532.78,27240.21,19864,316.25,,4499.98,35,2524.98,1320,8220.58
27-04-2012,1092814.45,1092798.35,16.1,352885.86,100.97,,42.46,323393.98,3352.16,14970.97,11025.32,641956.85,2087657.17,1378254.53,138250.17,551242.21,10466.61,,206.99,,7810.98,,2448.63,1320,8123.65
20-04-2012,1094674.85,1094662.63,12.22,347236.26,100.93,,42.49,318582.44,3210.81,14450.23,10849.36,617876.73,2059787.84,1356634.73,138250.17,547759.83,7745.98,,1579.16,,3934.98,,2231.84,1320,8077.13
13-04-2012,1089501.02,1089483.69,17.33,323495.7,100.69,,42.46,294570.96,3382.88,14405,10993.71,592587.41,2005584.13,1334031.12,138250.17,512186.16,11894.87,4804,1178.05,,3408.98,,2503.84,1320,7901.82
06-04-2012,1064342.65,1064327.52,15.13,319314.56,100.93,,780.38,288432.92,3242.38,14520.47,12237.47,580818.59,1964475.8,1323844.63,138250.17,484431.49,8593.91,,1358.07,,4742.98,,2492.86,1320,8035.61
30-03-2012,1055840.08,1055828.38,11.71,425535.52,48951.21,,42.49,346545.09,3446.26,14842.71,11707.77,599018.19,2080393.79,1333954.37,138250.17,589962.69,9246.02,,227.88,,6325.28,,2692.86,1320,7660.54
23-03-2012,1058519,1058503,16,419537.4,66529.18,,997.48,323270.51,3265.29,14316.89,11158.04,589204.91,2067261.11,1325138.86,137656.72,584392.97,11568.34,,113.34,,8755,,2700,1320,7184.48
16-03-2012,1061026.24,1061010.74,15.5,396904.13,71030.6,,42.48,297439.5,3168.58,14634.09,10588.88,569172.58,2027102.95,1308257.9,137656.72,563113.9,9670.02,,54.58,,6913.48,,2701.96,1320,7084.42
09-03-2012,1059382.8,1059368.5,14.3,342526.98,100.74,,42.45,311606.53,3521.12,15822.11,11434.03,554951.18,1956860.96,1296161.91,137656.72,505150.67,9618.33,,,,6939.18,,2679.15,1320,6953.33
02-03-2012,1043960,1043949,11,392881.38,100.98,,42.48,359951.25,3762.2,16352.62,12671.86,544056.87,1980898.01,1283822.15,137656.72,543512.57,7128.18,,,,4930.18,,2198,1320,7457.93
24-02-2012,1043383.31,1043369.63,13.68,341784.14,100.91,,42.47,311721.83,3664.83,15789.16,10464.94,534522.32,1919689.77,1283090.66,132782.7,488145.34,7765.09,,113.55,,5524.18,,2127.36,1320,6585.98
17-02-2012,1046407.05,1046395.03,12.02,387134.39,100.56,,42.47,355481.64,3610.42,16337.49,11561.81,530941.72,1964483.16,1279038.34,132782.7,534309.52,10578.97,,298.43,,8144.98,,2135.56,1320,6453.64
10-02-2012,1041573.48,1041559.29,14.19,357030.45,100.58,,42.47,325802.34,3555.3,15955.08,11574.69,537173.79,1935777.73,1289780.32,132782.7,499294.68,6297.23,,,,4185.98,,2111.25,1320,6302.8
03-02-2012,1027938.73,1027920.35,18.38,375969.6,100.07,,42.48,345601.08,3460.65,16291.32,10474,520211.63,1924119.95,1273926.33,132782.7,482552.52,27413.62,16914,93.39,,8294.98,,2111.25,1320,6124.78
27-01-2012,1024589.71,1024574.82,14.9,401474.54,100.59,,42.47,368364.61,3840.91,17041.87,12084.09,546225.12,1972289.37,1293380.49,141806.22,518279.57,11337.36,,87.13,,9261.98,,1988.25,1320,6165.73
20-01-2012,1026255.11,1026246.41,8.7,421246.51,100.32,,42.51,388258.03,3819.41,17533.73,11492.52,551333.88,1998835.5,1308003.46,141806.22,514363.02,27814.89,16177,524.76,,9104.88,20,1988.25,1320,5527.93
13-01-2012,1025709.75,1025695.27,14.48,390181.71,100.76,,42.47,357395.24,3997.48,17100.86,11544.91,565666.7,1981558.16,1332967.49,141806.22,478073.07,21828.31,14980,217.18,,4722.88,15,1893.25,1320,5563.08
06-01-2012,1014078.55,1014065.18,13.37,394677.47,100.28,,42.48,361939.97,3694.33,17145.27,11755.14,598450.99,2007207,1373282.34,141806.22,429818.15,55561.57,49419,897.31,,3523.88,,1721.38,1320,5418.72
30-12-2011,1006767,1006758,9,383240,100,,42,350610,3981,16813,11694,619390,2009397,1402669.69,141806,438888,18904,10986,42,,5879,,1997,1320,5811
23-12-2011,1012937,1012921,16,440720,100,,42,407866,3807,17268,11637,612305,2065962,,146289,502307,8628,,380,,7519,,729,1320,4874
16-12-2011,1017992,1017979,13,380928,100,,42,349659,3937,16662,10528,607789,2006709,,146289,437657,4895,,369,,3828,,698,1320,4683
09-12-2011,1044000,1042500,16,399204,101,,42,367601,3835,17112,10513,600481,2032500,2174200,146289,399643,41711,34717,290,,5973,,731,1320,4819
02-12-2011,1009700,1008400,13,381310,100,,42,348035,4222,16874,12037,577277,1959965,117088,146289,369804,40841,36900,1231,,2273,,437,1320,5386
25-11-2011,1002283,1002267,16,411648,100,,42,379900,3827,17038,10741,574773,1980184,132538,13172,401866,27984,21325,91,,5832,,736,1320,5034
18-11-2011,1008400,1008132,15,373248,100,,42,358393,3847,319,10547,573297,1970794,131897,13172,399801,8136,2949,1322,,3219,,646,1320,5298
11-11-2011,1008875,1008868,8,418632,100,,42,386648,3932,17316,10594,564888,1992397,131202,13172,42311,19019,13272,749,,4350,,648,1320,6274
04-11-2011,998962,998948,14,357314,101,,42,342370,3768,300,10733,528661,1900194,98936,13172,328081,53013,52063,54,,870,,26,1320,7402
28-10-2011,998835,998829,6,382638,100,,42,350870,3710,17081,10835,551291,1932764,110514,12266,355482,8328,3627,345,,3745,,611,1320,4327
21-10-2011,984055,984038,16,385308,101,,42,370429,3795,356,10585,573454,1958917,136451,12266,377839,2441,328,433,,1068,,612,1320,4500
14-10-2011,981981,981963,17,399125,100,,42,367665,3708,16944,10666,540822,1921928,103933,12266,351830,38619,32883,452,,4702,,582,1320,5960
07-10-2011,980439,980428,12,344747,101,,42,325962,3731,3119,11792,538200,1854668,80400,12266,303539,41693,38311,31,,3324,,27,1320,7320
30-09-2011,963026,963006,20,435394,101,,42,402520,3787,16979,11965,512721,1911150,20855,12266,38366,29812,24387,605,,3953,,867,1320,7263
23-09-2011,969675,969663,12,369523,101,,42,350166,3754,3693,11767,524714,1876512,97418,130323,356241,3636,,451,,2698,,487,1320,7575
16-09-2011,977559,977545,14,394488,100,,42,362210,3626,16738,11772,484437,1855787,1335252,130323,378616,2546,,210,,2003,,333,1320,7729
09-09-2011,979032,979016,16,380279,101,,42,360880,3628,3609,12019,449871,1821783,1303050,130323,348443,29647,28651,,,819,,177,1320,9000
02-09-2011,974006,973988,18,399497,100,,42,366225,3762,17039,12329,456366,1829871,1308723,130323,335603,43446,39461,289,,3116,,580,1320,10456
26-08-2011,970600,970585,15,381611,101,,42,362414,3609,3192,12253,449205,1817160,1319078,111940,346401,23906,21192,433,,1701,,580,1320,11771
19-08-2011,977186,977181,5,392220,108,,590,360496,3718,16575,10733,432968,1802374,1302170,111940,345599,29619,26204,560,,2088,,767,1320,11727
12-08-2011,977050,977037,14,375930,100,,42,357620,3737,3780,10651,419875,1785456,1288132,111940,353980,5671,3915,225,,1116,,415,1320,12413
05-08-2011,970043,970032,10,359686,100,,42,344800,3708,354,10682,419798,1765628,1274870,111940,3138,53285,50027,338,,2416,,504,1320,12565
29-07-2011,963168,963156,12,377764,101,,42,359821,3684,3175,10941,411961,1765894,1264787,111940,346113,28895,25983,17,,2396,,499,1320,12839
22-07-2011,972026,972018,8,360389,100,,42,345572,3612,337,10726,409744,1758261,1263834,110317,343055,26995,23329,48,,3089,,529,1320,12740
15-07-2011,978885,978870,15,366649,101,,42,349038,3738,3035,10695,404420,1762954,1258193,110317,335494,43827,39232,629,,3957,,9,1320,876
08-07-2011,977274,977258,16,337125,100,,42,319681,3585,3053,10664,399478,1726878,1253050,110317,309393,36883,33672,247,,2762,,202,1320,3916
01-07-2011,969276,969261,15,400640,101,,42,381206,3680,3180,12431,421749,1804666,1268744,110317,403285,3389,770,77,,1747,,795,1320,17611
24-06-2011,979542,979523,19,364897,100,,42,355990,3717,3648,1400,391041,1758151.05,1246380,109832,387997,3685,,62,,2757,30,836,1320,8938
17-06-2011,988651,988635,16,342807,100,,42,334795,3760,2941,1169,396752,1751010,1252918,109832,375605,3429,,537,,2064,30,798,1320,8278
10-06-2011,990678,990659,19,369141,100,,42,349626,3772,3757,11844,389496,1761915,1246619,109832,374902,21030,18429,,,1925,30,646,1320,8213
03-06-2011,983062,983049,13,357987,101,,42,337733,3671,3916,12524,402191,1755240,1260994,109832,336088,38618,35089,1194,,1915,30,390,1320,8389
